label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
dfrA22,0.9465177732,1.99647,0.000000001112460099,1.012884351,1.012402306,0.0004820453976,0.0000001545901325,0.5031775876,0.4968224124,G,all,68
dfrA25,0.9529642572,1.99647,0.000000001158753193,1.058140176,1.058338231,0.0001980550801,0.0000006417209036,0.5142525761,0.4857474239,E,all,69
dfrA25,0.9419979621,1.99647,0.000000001096285116,0.9814644172,0.9821014754,0.0006370581391,0.00000006077376227,0.4954674825,0.5045325175,G,all,69
dfrA27,0.94841937,1.99647,0.000000001230681836,1.026562955,1.025996737,0.000566217837,0.000002030328974,0.5066743517,0.4933256483,E,all,70
dfrA27,0.9365745352,1.99647,0.000000001123035291,0.9458212647,0.9465243233,0.0007030586528,0.0000002450332174,0.4861394432,0.5138605568,G,all,70
dfrA29,0.948308077,1.99647,0.000000001243669739,1.024216507,1.026187055,0.001970547306,0.000002343525933,0.5063459288,0.4936540712,E,all,71
dfrA29,0.9441934802,1.99647,0.000000001118930282,0.9967789397,0.9961027134,0.0006762263094,0.0000002131552678,0.498541753,0.501458247,G,all,71
dfrA30,0.94398589,1.99647,0.000000001203718752,0.9965163213,0.996688292,0.0001719706276,0.000001426627749,0.4988456728,0.5011543272,E,all,72
dfrA30,0.9421277215,1.99647,0.000000001179779249,0.9835912025,0.9835379479,0.00005325456905,0.000001064813207,0.4962103397,0.5037896603,G,all,72
dfrA31,0.9213340609,1.99647,0.000000001087859877,0.8518426309,0.8522113158,0.0003686848502,0.00000009578738998,0.4599883153,0.5400116847,E,all,73
dfrA31,0.931142655,1.99647,0.0000000009369955046,0.9121071137,0.9119049879,0.0002021257972,0.000001837652074,0.4766378007,0.5233621993,G,all,73
dfrA34,0.9516308442,1.99647,0.000000001107050508,1.049311607,1.049432234,0.0001206269786,0.0000001274105583,0.5121034228,0.4878965772,E,all,74
dfrA34,0.9436082437,1.99647,0.000000001118477556,0.9934217777,0.9923744804,0.001047297329,0.0000002121367263,0.497970244,0.502029756,G,all,74
dfrA35,0.9390082536,1.99647,0.000000001142094532,0.9619971602,0.9621528504,0.0001556902145,0.0000004407767675,0.4902876986,0.5097123014,E,all,75
dfrA35,0.9394203796,1.99647,0.000000001149442435,0.964946976,0.9644509191,0.0004960569479,0.0000005175558307,0.4911621693,0.5088378307,G,all,75
dfrA5,0.9399768484,1.99647,0.000000001071959172,0.9690840403,0.9686716183,0.0004124219896,0.000000006435174638,0.4915141933,0.5084858067,E,all,76
dfrA5,0.9394501078,1.99647,0.000000001220491831,0.9656028321,0.9656414224,0.00003859030935,0.000001752305449,0.490737191,0.509262809,G,all,76
dfrA6,0.9477553772,1.99647,0.000000001043711847,1.021081313,1.021447633,0.0003663194695,0.00000006236756916,0.5051554607,0.4948445393,E,all,77
dfrA6,0.9309895341,1.99647,0.0000000010583693,0.9101167481,0.9106157448,0.0004989967199,0.00000003850416901,0.4764641694,0.5235358306,G,all,77
dfrA7,0.9293261607,1.99647,0.000000001121898939,0.900584686,0.9005061706,0.00007851541664,0.0000002548445713,0.4736649778,0.5263350222,E,all,78
dfrA7,0.9226486482,1.99647,0.000000001226774921,0.8589553858,0.8614267661,0.002471380327,0.000002403674057,0.4627381267,0.5372618733,G,all,78
dfrB1,0.9442841647,1.99647,0.000000001238917237,0.9973065391,0.9975324949,0.0002259557997,0.00000215040295,0.49916183,0.50083817,E,all,79
dfrB1,0.9408116815,1.99647,0.000000001219439086,0.9753185043,0.9743665942,0.0009519100796,0.000001802817021,0.4935914108,0.5064085892,G,all,79
dfrB2,0.9275642128,1.99647,0.000000001054347161,0.8887933449,0.889612462,0.0008191171056,0.0000001237595929,0.4707183065,0.5292816935,E,all,80
dfrB2,0.9445790788,1.99647,0.000000001081767087,0.9996893884,0.9998735102,0.000184121785,0.00000001212219031,0.4999511782,0.5000488218,G,all,80
dfrB3,0.9413542294,1.99647,0.000000001110856633,0.9781076071,0.9777461977,0.0003614093906,0.0000001431864299,0.4944824497,0.5055175503,E,all,81
dfrB3,0.9384450291,1.99647,0.000000001128311369,0.958314254,0.9585138531,0.0001995990927,0.0000002895762666,0.4892291692,0.5107708308,G,all,81
dfrB4,0.9240860997,1.99647,0.000000001083988094,0.8680099134,0.86876957,0.0007596566708,0.00000008903068896,0.4650518442,0.5349481558,E,all,82
dfrB4,0.9286235619,1.99647,0.000000001099618728,0.8953803989,0.896450458,0.001070059093,0.0000001071505384,0.4724586559,0.5275413441,G,all,82
dfrB5,0.9400789717,1.99647,0.000000001039371073,0.969136288,0.9691516249,0.0000153368283,0.0000001404936214,0.4917236411,0.5082763589,E,all,83
dfrB5,0.9445226624,1.99647,0.000000001241180259,0.9995056618,0.9994806817,0.00002498014004,0.000002252228306,0.5005997552,0.4994002448,G,all,83
dfrB6,0.9484806767,1.99647,0.000000001078452792,1.025586544,1.027257685,0.001671140454,0.00000005364668069,0.5068970031,0.4931029969,E,all,84
